date,store_id,store_name,region,product_category,product_name,units_sold,unit_price,revenue,starting_inventory,inventory_level,customer_visits,transactions,promotion_flag
2025-10-14,S004,Chicago Urban Outdoor,Midwest,Footwear,Ridge Hiking Boot,7,159,1113,77,70,377,4,False
2025-10-14,S004,Chicago Urban Outdoor,Midwest,Footwear,Trail Runner Shoe,8,129,1032,155,147,377,4,False
2025-10-14,S004,Chicago Urban Outdoor,Midwest,Base Layers,Thermal Crew Base Layer,16,69,1104,95,79,377,11,False
2025-10-14,S004,Chicago Urban Outdoor,Midwest,Base Layers,Merino Trek Legging,8,79,632,175,167,377,6,False
2025-10-14,S004,Chicago Urban Outdoor,Midwest,Accessories,Summit Beanie,16,34,544,122,106,377,9,False
2025-10-14,S004,Chicago Urban Outdoor,Midwest,Accessories,Trail Gloves,16,44,704,175,159,377,13,False
2025-10-14,S004,Chicago Urban Outdoor,Midwest,Accessories,Insulated Bottle,16,29,464,131,115,377,7,False
2025-10-14,S005,San Francisco Summit,West Coast,Jackets,Summit Waterproof Shell,9,329,2961,176,167,348,4,False
2025-10-14,S005,San Francisco Summit,West Coast,Jackets,Alpine Down Parka,4,399,1596,129,125,348,2,False
2025-10-14,S005,San Francisco Summit,West Coast,Jackets,Trail Rain Jacket,8,189,1512,135,127,348,4,False
2025-10-14,S005,San Francisco Summit,West Coast,Fleece,Canyon Fleece Pullover,16,89,1424,103,87,348,13,False
2025-10-14,S005,San Francisco Summit,West Coast,Fleece,Mountain Zip Hoodie,9,119,1071,53,44,348,3,False
2025-10-14,S005,San Francisco Summit,West Coast,Backpacks,Boreal Daypack 28L,11,99,1089,36,25,348,4,False
2025-10-14,S005,San Francisco Summit,West Coast,Backpacks,Expedition Duffel 60L,12,149,1788,129,117,348,7,False
2025-10-14,S005,San Francisco Summit,West Coast,Footwear,Ridge Hiking Boot,9,159,1431,144,135,348,4,False
2025-10-14,S005,San Francisco Summit,West Coast,Footwear,Trail Runner Shoe,16,129,2064,41,25,348,12,False
2025-10-14,S005,San Francisco Summit,West Coast,Base Layers,Thermal Crew Base Layer,15,69,1035,176,161,348,12,False
2025-10-14,S005,San Francisco Summit,West Coast,Base Layers,Merino Trek Legging,16,79,1264,84,68,348,12,False
2025-10-14,S005,San Francisco Summit,West Coast,Accessories,Summit Beanie,15,34,510,106,91,348,7,False
2025-10-14,S005,San Francisco Summit,West Coast,Accessories,Trail Gloves,18,44,792,49,31,348,9,False
2025-10-14,S005,San Francisco Summit,West Coast,Accessories,Insulated Bottle,17,29,493,137,120,348,7,False
2025-10-15,S001,Denver Outdoor Flagship,Mountain,Jackets,Summit Waterproof Shell,15,329,4935,99,84,499,11,True
2025-10-15,S001,Denver Outdoor Flagship,Mountain,Jackets,Alpine Down Parka,9,399,3591,138,129,499,7,False
2025-10-15,S001,Denver Outdoor Flagship,Mountain,Jackets,Trail Rain Jacket,10,189,1890,58,48,499,6,False
2025-10-15,S001,Denver Outdoor Flagship,Mountain,Fleece,Canyon Fleece Pullover,17,89,1513,153,136,499,11,False
2025-10-15,S001,Denver Outdoor Flagship,Mountain,Fleece,Mountain Zip Hoodie,16,119,1904,175,159,499,11,False
2025-10-15,S001,Denver Outdoor Flagship,Mountain,Backpacks,Boreal Daypack 28L,17,99,1683,164,147,499,12,False
2025-10-15,S001,Denver Outdoor Flagship,Mountain,Backpacks,Expedition Duffel 60L,14,149,2086,166,152,499,11,False
2025-10-15,S001,Denver Outdoor Flagship,Mountain,Footwear,Ridge Hiking Boot,9,159,1431,62,53,499,5,False
2025-10-15,S001,Denver Outdoor Flagship,Mountain,Footwear,Trail Runner Shoe,21,129,2709,130,109,499,18,True
2025-10-15,S001,Denver Outdoor Flagship,Mountain,Base Layers,Thermal Crew Base Layer,23,69,1587,147,124,499,12,False
2025-10-15,S001,Denver Outdoor Flagship,Mountain,Base Layers,Merino Trek Legging,11,79,869,106,95,499,9,False
2025-10-15,S001,Denver Outdoor Flagship,Mountain,Accessories,Summit Beanie,27,34,918,169,142,499,15,False
2025-10-15,S001,Denver Outdoor Flagship,Mountain,Accessories,Trail Gloves,24,44,1056,68,44,499,12,False
2025-10-15,S001,Denver Outdoor Flagship,Mountain,Accessories,Insulated Bottle,32,29,928,171,139,499,15,True
2025-10-15,S002,Seattle Trail Store,Pacific Northwest,Jackets,Summit Waterproof Shell,13,329,4277,56,43,414,7,True
2025-10-15,S002,Seattle Trail Store,Pacific Northwest,Jackets,Alpine Down Parka,8,399,3192,86,78,414,4,False
2025-10-15,S002,Seattle Trail Store,Pacific Northwest,Jackets,Trail Rain Jacket,12,189,2268,173,161,414,6,False
2025-10-15,S002,Seattle Trail Store,Pacific Northwest,Fleece,Canyon Fleece Pullover,21,89,1869,50,29,414,10,False
2025-10-15,S002,Seattle Trail Store,Pacific Northwest,Fleece,Mountain Zip Hoodie,17,119,2023,123,106,414,8,False
2025-10-15,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Boreal Daypack 28L,16,99,1584,154,138,414,9,True
2025-10-15,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,11,149,1639,47,36,414,5,False
2025-10-15,S002,Seattle Trail Store,Pacific Northwest,Footwear,Ridge Hiking Boot,15,159,2385,58,43,414,6,False
2025-10-15,S002,Seattle Trail Store,Pacific Northwest,Footwear,Trail Runner Shoe,21,129,2709,132,111,414,16,True
2025-10-15,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Thermal Crew Base Layer,17,69,1173,139,122,414,8,False
2025-10-15,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Merino Trek Legging,8,79,632,86,78,414,5,False
2025-10-15,S002,Seattle Trail Store,Pacific Northwest,Accessories,Summit Beanie,21,34,714,147,126,414,14,False
2025-10-15,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,13,44,572,126,113,414,7,False
2025-10-15,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,16,29,464,99,83,414,10,False
2025-10-15,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,7,329,2303,52,45,454,4,False
2025-10-15,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,11,399,4389,38,27,454,8,True
2025-10-15,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,10,189,1890,83,73,454,5,False
2025-10-15,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,12,89,1068,54,42,454,7,False
2025-10-15,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,15,119,1785,155,140,454,7,False
2025-10-15,S003,Boston Winter Gear,Northeast,Backpacks,Boreal Daypack 28L,10,99,990,69,59,454,5,False
2025-10-15,S003,Boston Winter Gear,Northeast,Backpacks,Expedition Duffel 60L,9,149,1341,108,99,454,5,False
2025-10-15,S003,Boston Winter Gear,Northeast,Footwear,Ridge Hiking Boot,9,159,1431,57,48,454,6,False
2025-10-15,S003,Boston Winter Gear,Northeast,Footwear,Trail Runner Shoe,16,129,2064,100,84,454,13,False
2025-10-15,S003,Boston Winter Gear,Northeast,Base Layers,Thermal Crew Base Layer,23,69,1587,76,53,454,16,False
2025-10-15,S003,Boston Winter Gear,Northeast,Base Layers,Merino Trek Legging,12,79,948,70,58,454,5,False
2025-10-15,S003,Boston Winter Gear,Northeast,Accessories,Summit Beanie,24,34,816,105,81,454,10,False
2025-10-15,S003,Boston Winter Gear,Northeast,Accessories,Trail Gloves,24,44,1056,58,34,454,14,False
2025-10-15,S003,Boston Winter Gear,Northeast,Accessories,Insulated Bottle,14,29,406,107,93,454,11,False
2025-10-15,S004,Chicago Urban Outdoor,Midwest,Jackets,Summit Waterproof Shell,5,329,1645,174,169,215,2,False
2025-10-15,S004,Chicago Urban Outdoor,Midwest,Jackets,Alpine Down Parka,5,399,1995,99,94,215,3,False
2025-10-15,S004,Chicago Urban Outdoor,Midwest,Jackets,Trail Rain Jacket,10,189,1890,85,75,215,5,False
2025-10-15,S004,Chicago Urban Outdoor,Midwest,Fleece,Canyon Fleece Pullover,13,89,1157,74,61,215,7,False
2025-10-15,S004,Chicago Urban Outdoor,Midwest,Fleece,Mountain Zip Hoodie,15,119,1785,74,59,215,8,False
2025-10-15,S004,Chicago Urban Outdoor,Midwest,Backpacks,Boreal Daypack 28L,11,99,1089,85,74,215,6,False
2025-10-15,S004,Chicago Urban Outdoor,Midwest,Backpacks,Expedition Duffel 60L,7,149,1043,64,57,215,3,False
2025-10-15,S004,Chicago Urban Outdoor,Midwest,Footwear,Ridge Hiking Boot,8,159,1272,164,156,215,3,False
2025-10-15,S004,Chicago Urban Outdoor,Midwest,Footwear,Trail Runner Shoe,14,129,1806,105,91,215,8,False
2025-10-15,S004,Chicago Urban Outdoor,Midwest,Base Layers,Thermal Crew Base Layer,15,69,1035,158,143,215,10,False
2025-10-15,S004,Chicago Urban Outdoor,Midwest,Base Layers,Merino Trek Legging,9,79,711,173,164,215,5,False
2025-10-15,S004,Chicago Urban Outdoor,Midwest,Accessories,Summit Beanie,22,34,748,72,50,215,16,False
2025-10-15,S004,Chicago Urban Outdoor,Midwest,Accessories,Trail Gloves,15,44,660,93,78,215,10,False
2025-10-15,S004,Chicago Urban Outdoor,Midwest,Accessories,Insulated Bottle,20,29,580,83,63,215,12,False
2025-10-15,S005,San Francisco Summit,West Coast,Jackets,Summit Waterproof Shell,6,329,1974,135,129,211,2,False
2025-10-15,S005,San Francisco Summit,West Coast,Jackets,Alpine Down Parka,6,399,2394,155,149,211,2,False
2025-10-15,S005,San Francisco Summit,West Coast,Jackets,Trail Rain Jacket,13,189,2457,74,61,211,8,False
2025-10-15,S005,San Francisco Summit,West Coast,Fleece,Canyon Fleece Pullover,17,89,1513,103,86,211,9,False
2025-10-15,S005,San Francisco Summit,West Coast,Fleece,Mountain Zip Hoodie,13,119,1547,76,63,211,7,True
2025-10-15,S005,San Francisco Summit,West Coast,Backpacks,Boreal Daypack 28L,16,99,1584,40,24,211,11,False
2025-10-15,S005,San Francisco Summit,West Coast,Backpacks,Expedition Duffel 60L,12,149,1788,84,72,211,5,False
2025-10-15,S005,San Francisco Summit,West Coast,Footwear,Ridge Hiking Boot,12,159,1908,82,70,211,7,False
2025-10-15,S005,San Francisco Summit,West Coast,Footwear,Trail Runner Shoe,18,129,2322,77,59,211,10,False
2025-10-15,S005,San Francisco Summit,West Coast,Base Layers,Thermal Crew Base Layer,22,69,1518,164,142,211,17,False
2025-10-15,S005,San Francisco Summit,West Coast,Base Layers,Merino Trek Legging,13,79,1027,108,95,211,7,True
2025-10-15,S005,San Francisco Summit,West Coast,Accessories,Summit Beanie,23,34,782,136,113,211,13,False
2025-10-15,S005,San Francisco Summit,West Coast,Accessories,Trail Gloves,13,44,572,59,46,211,10,False
2025-10-15,S005,San Francisco Summit,West Coast,Accessories,Insulated Bottle,20,29,580,168,148,211,12,True
2025-10-16,S001,Denver Outdoor Flagship,Mountain,Jackets,Summit Waterproof Shell,11,329,3619,50,39,444,9,False
2025-10-16,S001,Denver Outdoor Flagship,Mountain,Jackets,Alpine Down Parka,8,399,3192,63,55,444,4,True
2025-10-16,S001,Denver Outdoor Flagship,Mountain,Jackets,Trail Rain Jacket,16,189,3024,38,22,444,8,True
2025-10-16,S001,Denver Outdoor Flagship,Mountain,Fleece,Canyon Fleece Pullover,16,89,1424,160,144,444,10,False
2025-10-16,S001,Denver Outdoor Flagship,Mountain,Fleece,Mountain Zip Hoodie,14,119,1666,103,89,444,8,False
2025-10-16,S001,Denver Outdoor Flagship,Mountain,Backpacks,Boreal Daypack 28L,13,99,1287,67,54,444,9,True
2025-10-16,S001,Denver Outdoor Flagship,Mountain,Backpacks,Expedition Duffel 60L,9,149,1341,137,128,444,5,True
2025-10-16,S001,Denver Outdoor Flagship,Mountain,Footwear,Ridge Hiking Boot,14,159,2226,144,130,444,7,False
2025-10-16,S001,Denver Outdoor Flagship,Mountain,Footwear,Trail Runner Shoe,15,129,1935,145,130,444,12,False
2025-10-16,S001,Denver Outdoor Flagship,Mountain,Base Layers,Thermal Crew Base Layer,17,69,1173,63,46,444,7,False
2025-10-16,S001,Denver Outdoor Flagship,Mountain,Base Layers,Merino Trek Legging,14,79,1106,131,117,444,7,False
2025-10-16,S001,Denver Outdoor Flagship,Mountain,Accessories,Summit Beanie,17,34,578,177,160,444,8,False
2025-10-16,S001,Denver Outdoor Flagship,Mountain,Accessories,Trail Gloves,24,44,1056,174,150,444,17,False
2025-10-16,S001,Denver Outdoor Flagship,Mountain,Accessories,Insulated Bottle,25,29,725,83,58,444,14,False
2025-10-16,S002,Seattle Trail Store,Pacific Northwest,Jackets,Summit Waterproof Shell,10,329,3290,158,148,240,6,False
2025-10-16,S002,Seattle Trail Store,Pacific Northwest,Jackets,Alpine Down Parka,8,399,3192,126,118,240,7,False
2025-10-16,S002,Seattle Trail Store,Pacific Northwest,Jackets,Trail Rain Jacket,9,189,1701,105,96,240,7,False
2025-10-16,S002,Seattle Trail Store,Pacific Northwest,Fleece,Canyon Fleece Pullover,13,89,1157,169,156,240,9,False
2025-10-16,S002,Seattle Trail Store,Pacific Northwest,Fleece,Mountain Zip Hoodie,17,119,2023,35,18,240,8,False
2025-10-16,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Boreal Daypack 28L,17,99,1683,66,49,240,7,False
2025-10-16,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,11,149,1639,64,53,240,5,False
2025-10-16,S002,Seattle Trail Store,Pacific Northwest,Footwear,Ridge Hiking Boot,8,159,1272,145,137,240,6,False
2025-10-16,S002,Seattle Trail Store,Pacific Northwest,Footwear,Trail Runner Shoe,18,129,2322,101,83,240,9,False
2025-10-16,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Thermal Crew Base Layer,18,69,1242,101,83,240,12,False
2025-10-16,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Merino Trek Legging,8,79,632,75,67,240,3,False
2025-10-16,S002,Seattle Trail Store,Pacific Northwest,Accessories,Summit Beanie,19,34,646,120,101,240,12,False
2025-10-16,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,18,44,792,100,82,240,9,True
2025-10-16,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,23,29,667,77,54,240,13,False
2025-10-16,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,10,329,3290,72,62,371,4,False
2025-10-16,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,7,399,2793,75,68,371,4,False
2025-10-16,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,12,189,2268,82,70,371,6,False
2025-10-16,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,14,89,1246,60,46,371,7,True
2025-10-16,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,23,119,2737,166,143,371,15,True
2025-10-16,S003,Boston Winter Gear,Northeast,Backpacks,Boreal Daypack 28L,10,99,990,124,114,371,5,False
2025-10-16,S003,Boston Winter Gear,Northeast,Backpacks,Expedition Duffel 60L,17,149,2533,115,98,371,9,True
2025-10-16,S003,Boston Winter Gear,Northeast,Footwear,Ridge Hiking Boot,13,159,2067,149,136,371,6,False
2025-10-16,S003,Boston Winter Gear,Northeast,Footwear,Trail Runner Shoe,19,129,2451,168,149,371,8,False
2025-10-16,S003,Boston Winter Gear,Northeast,Base Layers,Thermal Crew Base Layer,23,69,1587,70,47,371,13,False
2025-10-16,S003,Boston Winter Gear,Northeast,Base Layers,Merino Trek Legging,14,79,1106,133,119,371,8,False
2025-10-16,S003,Boston Winter Gear,Northeast,Accessories,Summit Beanie,29,34,986,63,34,371,16,False
2025-10-16,S003,Boston Winter Gear,Northeast,Accessories,Trail Gloves,25,44,1100,163,138,371,12,False
2025-10-16,S003,Boston Winter Gear,Northeast,Accessories,Insulated Bottle,16,29,464,123,107,371,7,False
2025-10-16,S004,Chicago Urban Outdoor,Midwest,Jackets,Summit Waterproof Shell,11,329,3619,128,117,286,5,True
2025-10-16,S004,Chicago Urban Outdoor,Midwest,Jackets,Alpine Down Parka,6,399,2394,95,89,286,3,False
2025-10-16,S004,Chicago Urban Outdoor,Midwest,Jackets,Trail Rain Jacket,9,189,1701,174,165,286,6,False
2025-10-16,S004,Chicago Urban Outdoor,Midwest,Fleece,Canyon Fleece Pullover,9,89,801,134,125,286,6,False
2025-10-16,S004,Chicago Urban Outdoor,Midwest,Fleece,Mountain Zip Hoodie,11,119,1309,59,48,286,9,False
2025-10-16,S004,Chicago Urban Outdoor,Midwest,Backpacks,Boreal Daypack 28L,12,99,1188,84,72,286,6,False
2025-10-16,S004,Chicago Urban Outdoor,Midwest,Backpacks,Expedition Duffel 60L,7,149,1043,87,80,286,3,False
2025-10-16,S004,Chicago Urban Outdoor,Midwest,Footwear,Ridge Hiking Boot,11,159,1749,132,121,286,6,False
2025-10-16,S004,Chicago Urban Outdoor,Midwest,Footwear,Trail Runner Shoe,11,129,1419,162,151,286,7,False
2025-10-16,S004,Chicago Urban Outdoor,Midwest,Base Layers,Thermal Crew Base Layer,11,69,759,68,57,286,8,False
2025-10-16,S004,Chicago Urban Outdoor,Midwest,Base Layers,Merino Trek Legging,13,79,1027,113,100,286,7,False
2025-10-16,S004,Chicago Urban Outdoor,Midwest,Accessories,Summit Beanie,20,34,680,140,120,286,14,True
2025-10-16,S004,Chicago Urban Outdoor,Midwest,Accessories,Trail Gloves,12,44,528,128,116,286,6,False
2025-10-16,S004,Chicago Urban Outdoor,Midwest,Accessories,Insulated Bottle,9,29,261,67,58,286,4,False
2025-10-16,S005,San Francisco Summit,West Coast,Jackets,Summit Waterproof Shell,9,329,2961,102,93,244,5,False
2025-10-16,S005,San Francisco Summit,West Coast,Jackets,Alpine Down Parka,8,399,3192,100,92,244,3,True
2025-10-16,S005,San Francisco Summit,West Coast,Jackets,Trail Rain Jacket,11,189,2079,77,66,244,5,False
2025-10-16,S005,San Francisco Summit,West Coast,Fleece,Canyon Fleece Pullover,21,89,1869,176,155,244,9,True
2025-10-16,S005,San Francisco Summit,West Coast,Fleece,Mountain Zip Hoodie,13,119,1547,114,101,244,10,False
2025-10-16,S005,San Francisco Summit,West Coast,Backpacks,Boreal Daypack 28L,17,99,1683,123,106,244,7,True
2025-10-16,S005,San Francisco Summit,West Coast,Backpacks,Expedition Duffel 60L,11,149,1639,155,144,244,5,False
2025-10-16,S005,San Francisco Summit,West Coast,Footwear,Ridge Hiking Boot,13,159,2067,65,52,244,9,False
2025-10-16,S005,San Francisco Summit,West Coast,Footwear,Trail Runner Shoe,16,129,2064,159,143,244,7,False
2025-10-16,S005,San Francisco Summit,West Coast,Base Layers,Thermal Crew Base Layer,25,69,1725,155,130,244,12,True
2025-10-16,S005,San Francisco Summit,West Coast,Base Layers,Merino Trek Legging,19,79,1501,111,92,244,16,True
2025-10-16,S005,San Francisco Summit,West Coast,Accessories,Summit Beanie,15,34,510,164,149,244,13,False
2025-10-16,S005,San Francisco Summit,West Coast,Accessories,Trail Gloves,28,44,1232,98,70,244,12,True
2025-10-16,S005,San Francisco Summit,West Coast,Accessories,Insulated Bottle,21,29,609,136,115,244,11,False
2025-10-17,S001,Denver Outdoor Flagship,Mountain,Jackets,Summit Waterproof Shell,9,329,2961,116,107,346,6,False
2025-10-17,S001,Denver Outdoor Flagship,Mountain,Jackets,Alpine Down Parka,8,399,3192,64,56,346,5,False
2025-10-17,S001,Denver Outdoor Flagship,Mountain,Jackets,Trail Rain Jacket,11,189,2079,41,30,346,7,False
2025-10-17,S001,Denver Outdoor Flagship,Mountain,Fleece,Canyon Fleece Pullover,13,89,1157,94,81,346,6,False
2025-10-17,S001,Denver Outdoor Flagship,Mountain,Fleece,Mountain Zip Hoodie,17,119,2023,77,60,346,7,False
2025-10-17,S001,Denver Outdoor Flagship,Mountain,Backpacks,Boreal Daypack 28L,13,99,1287,140,127,346,10,False
2025-10-17,S001,Denver Outdoor Flagship,Mountain,Backpacks,Expedition Duffel 60L,11,149,1639,82,71,346,5,False
2025-10-17,S001,Denver Outdoor Flagship,Mountain,Footwear,Ridge Hiking Boot,15,159,2385,170,155,346,10,False
2025-10-17,S001,Denver Outdoor Flagship,Mountain,Footwear,Trail Runner Shoe,22,129,2838,118,96,346,14,False
2025-10-17,S001,Denver Outdoor Flagship,Mountain,Base Layers,Thermal Crew Base Layer,17,69,1173,85,68,346,13,True
2025-10-17,S001,Denver Outdoor Flagship,Mountain,Base Layers,Merino Trek Legging,17,79,1343,87,70,346,7,False
2025-10-17,S001,Denver Outdoor Flagship,Mountain,Accessories,Summit Beanie,34,34,1156,106,72,346,29,True
2025-10-17,S001,Denver Outdoor Flagship,Mountain,Accessories,Trail Gloves,27,44,1188,63,36,346,20,False
2025-10-17,S001,Denver Outdoor Flagship,Mountain,Accessories,Insulated Bottle,19,29,551,64,45,346,10,False
2025-10-17,S002,Seattle Trail Store,Pacific Northwest,Jackets,Summit Waterproof Shell,9,329,2961,134,125,213,7,True
2025-10-17,S002,Seattle Trail Store,Pacific Northwest,Jackets,Alpine Down Parka,12,399,4788,172,160,213,9,True
2025-10-17,S002,Seattle Trail Store,Pacific Northwest,Jackets,Trail Rain Jacket,12,189,2268,78,66,213,7,False
2025-10-17,S002,Seattle Trail Store,Pacific Northwest,Fleece,Canyon Fleece Pullover,14,89,1246,152,138,213,9,False
2025-10-17,S002,Seattle Trail Store,Pacific Northwest,Fleece,Mountain Zip Hoodie,12,119,1428,98,86,213,6,False
2025-10-17,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Boreal Daypack 28L,13,99,1287,161,148,213,9,False
2025-10-17,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,6,149,894,79,73,213,3,False
2025-10-17,S002,Seattle Trail Store,Pacific Northwest,Footwear,Ridge Hiking Boot,12,159,1908,173,161,213,5,False
